DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TuvoTrabajo,Educacion,Sexo,Edad,TrabajaPerú,FACTOR07,Situación de Vulnerabilidad
Sierra Centro,050501,015913,109,11,1,Primaria Incompleta,Mujer,50,0,163.764602661133,Pobre Extremo
Sierra Centro,050501,015913,114,11,1,Secundaria Completa,Hombre,27,0,163.764602661133,Pobre No Extremo
Sierra Centro,050501,015913,114,11,0,Secundaria Completa,Mujer,27,0,163.764602661133,Pobre No Extremo
Sierra Centro,050501,015921,001,11,1,Sin Nivel,Mujer,64,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,003,11,1,Sin Nivel,Hombre,80,0,169.707336425781,Pobre No Extremo
Sierra Centro,050501,015921,003,11,0,Sin Nivel,Mujer,81,0,169.707336425781,Pobre No Extremo
Sierra Centro,050501,015921,003,11,1,Sin Nivel,Mujer,38,0,169.707336425781,Pobre No Extremo
Sierra Centro,050501,015921,004,11,0,Primaria Completa,Hombre,58,0,169.707336425781,Pobre No Extremo
Sierra Centro,050501,015921,004,11,1,Primaria Incompleta,Mujer,58,0,169.707336425781,Pobre No Extremo
Sierra Centro,050501,015921,004,11,1,Secundaria Completa,Hombre,23,0,169.707336425781,Pobre No Extremo
Sierra Centro,050501,015921,256,11,1,Primaria Completa,Hombre,60,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,256,11,1,Sin Nivel,Mujer,63,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,256,11,1,Secundaria Completa,Mujer,18,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,257,11,1,Primaria Incompleta,Hombre,53,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,257,11,0,Sin Nivel,Mujer,55,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,258,11,1,Primaria Incompleta,Hombre,66,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,258,11,1,Sin Nivel,Mujer,57,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,260,11,1,Primaria Completa,Hombre,46,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,015921,260,11,1,Sin Nivel,Mujer,70,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,020630,027,11,1,Sin Nivel,Hombre,51,0,169.707336425781,Pobre No Extremo
Sierra Centro,050501,020630,059,11,1,Secundaria Incompleta,Hombre,66,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,020630,062,11,1,Superior No Universitaria Completa,Hombre,40,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050501,020630,062,11,1,Superior No Universitaria Incompleta,Mujer,28,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050502,015842,004,11,1,Secundaria Completa,Hombre,40,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,004,11,1,Primaria Completa,Mujer,33,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,004,11,0,Sin Nivel,Mujer,69,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,015,11,1,Primaria Incompleta,Hombre,31,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,015,11,1,Primaria Incompleta,Mujer,39,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,038,11,1,Primaria Incompleta,Hombre,56,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,038,11,1,Primaria Incompleta,Mujer,51,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,038,11,1,Superior No Universitaria Incompleta,Mujer,23,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,038,11,0,Superior No Universitaria Incompleta,Mujer,26,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,086,11,1,Secundaria Completa,Hombre,26,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015842,086,11,1,Secundaria Completa,Mujer,20,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050502,015857,034,11,1,Primaria Incompleta,Hombre,35,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050502,015857,034,11,1,Primaria Completa,Mujer,34,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050502,015857,050,11,1,Primaria Incompleta,Hombre,43,0,428.027221679688,Pobre No Extremo
Sierra Centro,050502,015857,050,11,1,Primaria Incompleta,Mujer,40,0,428.027221679688,Pobre No Extremo
Sierra Centro,050502,015857,050,11,1,Secundaria Completa,Hombre,21,0,428.027221679688,Pobre No Extremo
Sierra Centro,050502,015857,129,11,1,Primaria Incompleta,Hombre,48,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050502,015857,129,11,1,Primaria Incompleta,Mujer,43,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050502,015857,129,11,0,Secundaria Completa,Mujer,18,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050502,015924,023,11,1,Primaria Completa,Hombre,44,0,167.209548950195,Pobre No Extremo
Sierra Centro,050502,015924,023,11,0,Primaria Incompleta,Mujer,36,0,167.209548950195,Pobre No Extremo
Sierra Centro,050502,015924,023,11,1,Superior No Universitaria Incompleta,Hombre,19,0,167.209548950195,Pobre No Extremo
Sierra Centro,050502,015924,024,11,1,Primaria Completa,Hombre,69,0,167.209548950195,Pobre Extremo
Sierra Centro,050502,015924,024,11,1,Primaria Incompleta,Mujer,65,0,167.209548950195,Pobre Extremo
Sierra Centro,050502,015924,088,11,1,Secundaria Completa,Mujer,37,0,167.209548950195,Pobre No Extremo
Sierra Centro,050502,015924,089,11,1,Sin Nivel,Mujer,62,0,167.209548950195,Pobre No Extremo
Sierra Centro,050502,015924,089,11,1,Secundaria Completa,Hombre,18,0,167.209548950195,Pobre No Extremo
Sierra Centro,050502,015924,090,11,1,Primaria Completa,Hombre,47,0,167.209548950195,Vulnerable No Pobre
Sierra Centro,050502,015924,090,11,1,Primaria Completa,Mujer,47,0,167.209548950195,Vulnerable No Pobre
Sierra Centro,050502,015924,090,11,1,Superior Universitaria Incompleta,Hombre,27,0,167.209548950195,Vulnerable No Pobre
Sierra Centro,050502,015924,090,11,1,Superior No Universitaria Completa,Hombre,21,0,167.209548950195,Vulnerable No Pobre
Sierra Centro,050502,015924,090,11,0,Secundaria Completa,Hombre,19,0,167.209548950195,Vulnerable No Pobre
Sierra Centro,050502,015924,090,11,1,Secundaria Completa,Mujer,24,0,167.209548950195,Vulnerable No Pobre
Sierra Centro,050502,015924,090,11,1,Secundaria Completa,Hombre,28,0,167.209548950195,Vulnerable No Pobre
Sierra Centro,050505,015874,058,11,1,Sin Nivel,Mujer,70,0,179.438827514648,Pobre Extremo
Sierra Centro,050505,015874,058,11,0,Sin Nivel,Mujer,44,0,179.438827514648,Pobre Extremo
Sierra Centro,050505,015874,060,11,0,Primaria Incompleta,Mujer,48,1,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,146,11,1,Primaria Incompleta,Hombre,53,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050505,015874,146,11,1,Sin Nivel,Mujer,58,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050505,015874,147,11,1,Secundaria Incompleta,Hombre,39,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,147,11,1,Primaria Incompleta,Mujer,35,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,147,11,1,Secundaria Completa,Hombre,19,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,148,11,1,Secundaria Completa,Hombre,53,0,179.438827514648,Pobre Extremo
Sierra Centro,050505,015874,148,11,1,Primaria Completa,Mujer,45,0,179.438827514648,Pobre Extremo
Sierra Centro,050505,015874,148,11,1,Secundaria Completa,Mujer,27,0,179.438827514648,Pobre Extremo
Sierra Centro,050505,015874,149,11,1,Secundaria Incompleta,Hombre,60,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,149,11,1,Primaria Incompleta,Mujer,55,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,149,11,1,Secundaria Completa,Hombre,32,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,150,11,1,Primaria Incompleta,Hombre,58,0,179.438827514648,Pobre Extremo
Sierra Centro,050505,015874,151,11,1,Primaria Incompleta,Hombre,46,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,151,11,1,Primaria Incompleta,Mujer,43,0,179.438827514648,Pobre No Extremo
Sierra Centro,050505,015874,151,11,1,Secundaria Completa,Hombre,20,0,179.438827514648,Pobre No Extremo
Sierra Centro,050508,015851,002,11,1,Superior Universitaria Incompleta,Hombre,41,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050508,015851,002,11,1,Secundaria Completa,Mujer,28,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050508,015851,016,11,1,Primaria Completa,Mujer,45,0,434.87890625,Pobre No Extremo
Sierra Centro,050508,015851,016,11,0,Superior No Universitaria Completa,Mujer,20,0,434.87890625,Pobre No Extremo
Sierra Centro,050508,015851,016,11,1,Secundaria Completa,Hombre,20,0,434.87890625,Pobre No Extremo
Sierra Centro,050508,015851,030,11,1,Primaria Incompleta,Hombre,53,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050508,015851,030,11,1,Primaria Incompleta,Mujer,50,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050508,015851,030,11,0,Superior Universitaria Incompleta,Mujer,22,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050508,015851,044,11,1,Primaria Incompleta,Hombre,52,0,434.87890625,Pobre Extremo
Sierra Centro,050508,015851,044,11,1,Primaria Incompleta,Mujer,48,0,434.87890625,Pobre Extremo
Sierra Centro,050508,015851,071,11,1,Primaria Incompleta,Hombre,63,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050508,015851,071,11,1,Primaria Incompleta,Mujer,60,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050508,015851,085,11,1,Primaria Incompleta,Hombre,47,0,434.87890625,Pobre No Extremo
Sierra Centro,050508,015851,085,11,1,Sin Nivel,Mujer,47,0,434.87890625,Pobre No Extremo
Sierra Centro,050508,015851,085,11,1,Secundaria Completa,Mujer,24,0,434.87890625,Pobre No Extremo
Sierra Centro,050508,015853,029,11,1,Secundaria Completa,Hombre,46,0,454.390563964844,Pobre Extremo
Sierra Centro,050508,015853,029,11,0,Secundaria Completa,Mujer,38,0,454.390563964844,Pobre Extremo
Sierra Centro,050508,015853,045,11,1,Primaria Incompleta,Hombre,63,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050508,015853,045,11,1,Sin Nivel,Mujer,59,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050508,015853,045,11,1,Secundaria Incompleta,Mujer,27,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050508,015853,076,11,1,Primaria Incompleta,Mujer,36,0,454.390563964844,Pobre No Extremo
Sierra Centro,050508,015853,076,11,1,Primaria Incompleta,Hombre,37,0,454.390563964844,Pobre No Extremo
Sierra Centro,050508,015853,107,11,1,Primaria Incompleta,Hombre,43,0,454.390563964844,Pobre No Extremo
Sierra Centro,050508,015853,107,11,1,Primaria Incompleta,Mujer,53,0,454.390563964844,Pobre No Extremo
Sierra Centro,050508,015853,124,11,1,Secundaria Incompleta,Mujer,35,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050508,015853,124,11,0,Secundaria Completa,Hombre,18,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050508,015895,023,11,1,Primaria Incompleta,Hombre,32,0,179.438827514648,Pobre Extremo
Sierra Centro,050508,015895,023,11,0,Sin Nivel,Mujer,32,0,179.438827514648,Pobre Extremo
Sierra Centro,050508,015895,080,11,1,Sin Nivel,Mujer,53,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050508,015895,081,11,1,Primaria Incompleta,Hombre,30,0,179.438827514648,Pobre No Extremo
Sierra Centro,050508,015895,081,11,1,Primaria Completa,Mujer,30,0,179.438827514648,Pobre No Extremo
Sierra Centro,050508,015895,085,11,1,Primaria Completa,Hombre,32,0,179.438827514648,Pobre Extremo
Sierra Centro,050508,015895,085,11,1,Primaria Incompleta,Mujer,32,0,179.438827514648,Pobre Extremo
Sierra Centro,050508,015895,105,11,1,Primaria Incompleta,Hombre,64,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050508,015895,105,11,1,Primaria Incompleta,Mujer,55,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050508,015895,105,11,1,Secundaria Completa,Hombre,18,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050508,015895,107,11,1,Secundaria Completa,Hombre,34,0,179.438827514648,Pobre No Extremo
Sierra Centro,050508,015895,107,11,1,Primaria Incompleta,Mujer,31,0,179.438827514648,Pobre No Extremo
Sierra Centro,050601,015831,001,11,0,Superior No Universitaria Completa,Hombre,48,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050601,015831,001,11,0,Superior No Universitaria Completa,Mujer,43,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050601,015831,001,11,1,Superior No Universitaria Completa,Hombre,25,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050601,015831,027,11,1,Sin Nivel,Hombre,44,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050601,015831,068,11,1,Secundaria Completa,Mujer,69,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050601,015831,068,11,1,Superior No Universitaria Completa,Hombre,40,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050601,015831,068,11,1,Superior No Universitaria Incompleta,Mujer,41,0,434.87890625,Vulnerable No Pobre
Sierra Centro,050601,015836,015,11,1,Superior No Universitaria Incompleta,Hombre,67,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050601,015836,032,11,1,Secundaria Completa,Hombre,29,0,454.390563964844,Pobre No Extremo
Sierra Centro,050601,015836,032,11,1,Superior No Universitaria Incompleta,Mujer,29,0,454.390563964844,Pobre No Extremo
Sierra Centro,050601,015836,032,11,0,Superior No Universitaria Completa,Hombre,74,0,454.390563964844,Pobre No Extremo
Sierra Centro,050601,015836,032,11,0,Primaria Completa,Mujer,69,0,454.390563964844,Pobre No Extremo
Sierra Centro,050601,015836,065,11,1,Primaria Incompleta,Hombre,76,0,454.390563964844,Pobre Extremo
Sierra Centro,050601,015836,065,11,0,Sin Nivel,Mujer,74,0,454.390563964844,Pobre Extremo
Sierra Centro,050601,015836,086,11,1,Primaria Completa,Mujer,58,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050601,015836,097,11,1,Secundaria Completa,Mujer,56,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050601,015836,097,11,0,Secundaria Completa,Mujer,18,0,454.390563964844,Vulnerable No Pobre
Sierra Centro,050601,015841,013,11,1,Secundaria Completa,Mujer,25,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,013,11,1,Secundaria Incompleta,Hombre,29,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,027,11,1,Sin Nivel,Hombre,72,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,027,11,0,Sin Nivel,Mujer,70,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,076,11,1,Secundaria Completa,Mujer,24,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,076,11,1,Superior No Universitaria Incompleta,Hombre,28,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,096,11,1,Primaria Completa,Hombre,30,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,096,11,1,Secundaria Incompleta,Mujer,27,0,428.027221679688,Vulnerable No Pobre
Sierra Centro,050601,015841,138,11,0,Primaria Incompleta,Hombre,96,0,428.027221679688,Pobre No Extremo
Sierra Centro,050601,015841,138,11,0,Sin Nivel,Mujer,89,0,428.027221679688,Pobre No Extremo
Sierra Centro,050601,015841,138,11,1,Superior No Universitaria Incompleta,Hombre,23,0,428.027221679688,Pobre No Extremo
Sierra Centro,050601,015852,016,11,1,Superior No Universitaria Completa,Mujer,57,0,218.025833129883,Vulnerable No Pobre
Sierra Centro,050601,015852,016,11,1,Superior No Universitaria Incompleta,Hombre,57,0,218.025833129883,Vulnerable No Pobre
Sierra Centro,050601,015852,016,11,0,Superior No Universitaria Incompleta,Hombre,30,0,218.025833129883,Vulnerable No Pobre
Sierra Centro,050601,015852,016,11,0,Superior No Universitaria Completa,Mujer,33,0,218.025833129883,Vulnerable No Pobre
Sierra Centro,050601,015870,003,11,0,Sin Nivel,Mujer,81,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050601,015870,004,11,1,Sin Nivel,Mujer,82,0,179.438827514648,Pobre No Extremo
Sierra Centro,050601,015870,004,11,1,Sin Nivel,Hombre,92,0,179.438827514648,Pobre No Extremo
Sierra Centro,050601,015870,051,11,1,Secundaria Incompleta,Mujer,59,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050601,015870,054,11,0,Primaria Incompleta,Hombre,65,0,179.438827514648,Pobre No Extremo
Sierra Centro,050601,015870,057,11,1,Superior No Universitaria Completa,Hombre,70,0,179.438827514648,Pobre Extremo
Sierra Centro,050601,015870,057,11,1,Primaria Incompleta,Mujer,71,0,179.438827514648,Pobre Extremo
Sierra Centro,050601,015870,057,11,1,Superior No Universitaria Incompleta,Hombre,31,0,179.438827514648,Pobre Extremo
Sierra Centro,050601,015870,058,11,1,Primaria Incompleta,Mujer,65,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050601,015870,059,11,1,Secundaria Incompleta,Hombre,77,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050601,015870,060,11,1,Secundaria Completa,Hombre,81,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050601,015870,060,11,1,Primaria Incompleta,Mujer,75,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050603,015829,009,11,1,Primaria Completa,Mujer,48,0,410.718353271484,Vulnerable No Pobre
Sierra Centro,050603,015829,009,11,1,Secundaria Completa,Hombre,50,0,410.718353271484,Vulnerable No Pobre
Sierra Centro,050603,015829,009,11,0,Superior Universitaria Incompleta,Mujer,22,0,410.718353271484,Vulnerable No Pobre
Sierra Centro,050603,015829,111,11,1,Sin Nivel,Mujer,73,0,410.718353271484,Vulnerable No Pobre
Sierra Centro,050605,015878,001,11,1,Sin Nivel,Mujer,82,0,169.707336425781,Pobre No Extremo
Sierra Centro,050605,015878,002,11,1,Primaria Incompleta,Hombre,77,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050605,015878,002,11,1,Primaria Incompleta,Mujer,74,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050605,015878,003,11,1,Primaria Completa,Mujer,68,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050605,015878,004,11,0,Primaria Incompleta,Hombre,82,0,169.707336425781,Pobre No Extremo
Sierra Centro,050605,015878,004,11,0,Primaria Completa,Mujer,69,0,169.707336425781,Pobre No Extremo
Sierra Centro,050605,015878,020,11,0,Primaria Incompleta,Mujer,85,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050605,015878,020,11,1,Secundaria Incompleta,Mujer,68,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050605,015878,021,11,0,Secundaria Completa,Hombre,63,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050605,015878,021,11,0,Superior No Universitaria Incompleta,Mujer,49,0,169.707336425781,Vulnerable No Pobre
Sierra Centro,050605,015878,023,11,1,Primaria Completa,Hombre,48,0,169.707336425781,Pobre No Extremo
Sierra Centro,050605,015878,023,11,1,Primaria Completa,Mujer,48,0,169.707336425781,Pobre No Extremo
Sierra Centro,050605,015878,023,11,1,Secundaria Completa,Hombre,18,0,169.707336425781,Pobre No Extremo
Sierra Centro,050605,015878,024,11,1,Primaria Completa,Hombre,81,0,169.707336425781,Pobre No Extremo
Sierra Centro,050605,015878,024,11,0,Sin Nivel,Mujer,62,0,169.707336425781,Pobre No Extremo
Sierra Centro,050606,015927,023,11,1,Secundaria Incompleta,Mujer,46,0,179.438827514648,Pobre No Extremo
Sierra Centro,050606,015927,031,11,1,Primaria Incompleta,Hombre,79,0,179.438827514648,Pobre No Extremo
Sierra Centro,050606,015927,031,11,0,Sin Nivel,Mujer,72,0,179.438827514648,Pobre No Extremo
Sierra Centro,050606,015927,050,11,1,Superior No Universitaria Completa,Hombre,48,0,179.438827514648,Pobre No Extremo
Sierra Centro,050606,015927,050,11,1,Secundaria Completa,Mujer,48,0,179.438827514648,Pobre No Extremo
Sierra Centro,050606,015927,050,11,0,Superior Universitaria Completa,Mujer,27,0,179.438827514648,Pobre No Extremo
Sierra Centro,050606,015927,060,11,1,Primaria Incompleta,Mujer,60,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050606,015927,101,11,0,Sin Nivel,Mujer,77,0,179.438827514648,Vulnerable No Pobre
Sierra Centro,050606,015927,116,11,0,Sin Nivel,Mujer,77,0,179.438827514648,Pobre No Extremo
